entity,title,body
node,Crashing when used in ViewPager and swiping to new page,"```
05-06 17:31:03.634    1558-1558/email.crappy.ssao.ruoka E/InputEventReceiver﹕ Exception dispatching input event.
05-06 17:31:03.635    1558-1558/email.crappy.ssao.ruoka E/MessageQueue-JNI﹕ Exception in MessageQueue callback: handleReceiveCallback
05-06 17:31:03.653    1558-1558/email.crappy.ssao.ruoka E/MessageQueue-JNI﹕ java.lang.ArrayIndexOutOfBoundsException: length=12; index=-1
            at java.util.ArrayList.get(ArrayList.java:310)
            at com.dexafree.materialList.controller.MaterialListAdapter.getCard(MaterialListAdapter.java:97)
            at com.dexafree.materialList.view.MaterialListView$2.canDismiss(MaterialListView.java:62)
            at com.dexafree.materialList.controller.SwipeDismissRecyclerViewTouchListener.onTouch(SwipeDismissRecyclerViewTouchListener.java:212)
            at android.view.View.dispatchTouchEvent(View.java:8465)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2399)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2092)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at com.android.internal.policy.impl.PhoneWindow$DecorView.superDispatchTouchEvent(PhoneWindow.java:2369)
            at com.android.internal.policy.impl.PhoneWindow.superDispatchTouchEvent(PhoneWindow.java:1719)
            at android.app.Activity.dispatchTouchEvent(Activity.java:2742)
            at com.android.internal.policy.impl.PhoneWindow$DecorView.dispatchTouchEvent(PhoneWindow.java:2330)
            at android.view.View.dispatchPointerEvent(View.java:8666)
            at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:4123)
            at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3989)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3597)
            at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3563)
            at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3680)
            at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3571)
            at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3737)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3597)
            at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3563)
            at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3571)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5807)
            at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5781)
            at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:5752)
            at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:5897)
            at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:185)
            at android.os.MessageQueue.nativePollOnce(Native Method)
            at android.os.MessageQueue.next(MessageQueue.java:143)
            at android.os.Looper.loop(Loop
05-06 17:31:03.653    1558-1558/email.crappy.ssao.ruoka D/AndroidRuntime﹕ Shutting down VM
    --------- beginning of crash
05-06 17:31:03.654    1558-1558/email.crappy.ssao.ruoka E/AndroidRuntime﹕ FATAL EXCEPTION: main
    Process: email.crappy.ssao.ruoka, PID: 1558
    java.lang.ArrayIndexOutOfBoundsException: length=12; index=-1
            at java.util.ArrayList.get(ArrayList.java:310)
            at com.dexafree.materialList.controller.MaterialListAdapter.getCard(MaterialListAdapter.java:97)
            at com.dexafree.materialList.view.MaterialListView$2.canDismiss(MaterialListView.java:62)
            at com.dexafree.materialList.controller.SwipeDismissRecyclerViewTouchListener.onTouch(SwipeDismissRecyclerViewTouchListener.java:212)
            at android.view.View.dispatchTouchEvent(View.java:8465)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2399)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2092)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2405)
            at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:2049)
            at com.android.internal.policy.impl.PhoneWindow$DecorView.superDispatchTouchEvent(PhoneWindow.java:2369)
            at com.android.internal.policy.impl.PhoneWindow.superDispatchTouchEvent(PhoneWindow.java:1719)
            at android.app.Activity.dispatchTouchEvent(Activity.java:2742)
            at com.android.internal.policy.impl.PhoneWindow$DecorView.dispatchTouchEvent(PhoneWindow.java:2330)
            at android.view.View.dispatchPointerEvent(View.java:8666)
            at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:4123)
            at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3989)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3597)
            at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3563)
            at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3680)
            at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3571)
            at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3737)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3597)
            at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3563)
            at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3571)
            at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3544)
            at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5807)
            at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5781)
            at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:5752)
            at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:5897)
            at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:185)
            at android.os.MessageQueue.nativePollOnce(Native Method)
            at android.os.MessageQ
```

This happens when when I swipe from viewpager tab to another, when each of them have a MaterialList.

I assume this is because it registers my swipe as belonging to a tab that hasn't yet loaded completely, but...

This does not happen if I click the tabs from the title strip, only when swiping
"
node,Add show_description functionality to MetadataSquashNotes,"I believe this will add the ability to disable showing the commit message when using `metadata.squash_notes`.

This can be tested by now providing `show_description = False` with `metadata.squash_notes`. This should remove the message in all cases, including compact and non compact notes.

Docs updated as a part of this and tests updated."
node,App crashes on startup on Android 2.3.6 (Gingerbread),"The play store indicated that the update for google authenticator that my android phone was asking to do was compatible with my old phone, so I updated. I was concerned, so I checked and double-checked. Now it just crashes.

The application Authenticator (process com.google.android.apps.auth enticator2) has stopped unexpectedly. Please try again.

How can i roll it back to how it was and had been for a long time? Why did it say it was compatible if it was not?

KDI-i360-v1.0
Android 2.3.6"
node,"Replacement of ""compile"" with ""implementation""","As ""compile"" is going to be deprecated end-2018, this PR replaces with ""implementation"" that is the new usage."
node,setDismissable only after action,"Hi, how is it possible to set the card dismissable only after button pressing (disabling swipe) or adding an action on swipe action?
"
node,How to get card details using mListView object ? ,"                           mListView.getAdapter().addAtStart(new Card.Builder(this)
                            .setTag(""BASIC_IMAGE_BUTTONS_CARD"" )
                            .setDismissible()
                            .withProvider(new CardProvider())
                            .setLayout(R.layout.card_new)
                                      ddAction(R.id.left_text_button, new TextViewAction(this)
                                    .setText(""left"")
                                    .setTextResourceColor(R.color.black_button))
                            .addAction(R.id.right_text_button, new TextViewAction(SimManagment.this)
                                    .setText(""right"")
                                    .setTextResourceColor(R.color.orange_button))
                            .addAction(R.id.three_text_button, new TextViewAction(SimManagment.this)
                                    .setText(""right"")
                                    .setTextResourceColor(R.color.orange_button))
                            .endConfig()
                            .build());

XML

                <?xml version=""1.0"" encoding=""utf-8""?>
               <com.dexafree.materialList.card.CardLayout
                 xmlns:android=""http://schemas.android.com/apk/res/android""
                        xmlns:tools=""http://schemas.android.com/tools""
                                style=""@style/MainLayout"">

    <android.support.v7.widget.CardView
        xmlns:card_view=""http://schemas.android.com/apk/res-auto""
        android:id=""@+id/cardView""
        style=""@style/Material_Card_View""
        card_view:cardCornerRadius=""@dimen/card_corner_radius""
        card_view:cardElevation=""@dimen/card_elevation"">
        <LinearLayout
            android:orientation=""horizontal""
            android:layout_width=""fill_parent""
            android:layout_height=""wrap_content"">


            <LinearLayout
                android:orientation=""vertical""
                android:layout_width=""match_parent""
                android:layout_height=""match_parent"">

                <EditText style=""@style/Material_Action""
                    android:id=""@+id/mobile_no""
                    android:inputType=""number""
                    android:layout_width=""match_parent""
                    android:layout_height=""wrap_content""
                    android:hint=""Mobile Number""
                    tools:text=""my""
                   />
                <EditText style=""@style/Material_Action""
                    android:id=""@+id/sim_no""
                    android:layout_width=""match_parent""
                    android:layout_height=""wrap_content""
                    android:inputType=""number""
                    tools:text=""Action 1""
                    android:hint=""Sim Number""
                    />


                <LinearLayout
                    android:orientation=""horizontal""
                    android:layout_width=""fill_parent""
                    android:layout_height=""fill_parent""
                    android:paddingLeft=""8dp"">

                    <TextView style=""@style/Material_Action""
                        android:id=""@+id/left_text_button""
                        tools:text=""Action 1""/>

                    <TextView style=""@style/Material_Action""
                        android:id=""@+id/right_text_button""
                        tools:text=""Action 2""/>
                    <TextView style=""@style/Material_Action""
                        android:id=""@+id/three_text_button""
                        tools:text=""Action 2""/>
                </LinearLayout>

            </LinearLayout>
        </LinearLayout>

    </android.support.v7.widget.CardView>

      </com.dexafree.materialList.card.CardLayout>

I have add two text box inside the card view , when Click the that card How can I get the two values ?
Can any one please help ?


"
node,test for github assignee to safe reviewer list,""
node,Published docker image?,"It would be super helpful to have a copy of the latest `master` or release published as a docker image to Docker Hub or Google Container Registry so others can simply `docker pull` rather than rebuilding. It seems others have [copybara images built](https://hub.docker.com/search?q=copybara&type=image), so it would be nice to have an official mirror. 
"
node,I Ching my mobail,"Plea help I Ching may mobail I I lost the recovery code for my Snape Chat account, please help"
node,Query the function of the specified account,"When the account is more and more, it takes time and effort to check the account."
node,FedRAMP Approval,Are you pursuing FEDRAMP Approval for Google Authenticator for Government Agencies? Is there any plans of initiating this process within the near future? 
node,Proguard,If you are using proguard this methods are removed:
- float getScale() from GoogleMusicDicesDrawable
- void setScale(float scale) from GoogleMusicDicesDrawable
- void setRotationAngle(int angle) from NexusRotationCrossDrawable
